variables_optimized,params_optimized,training_time,training_loss,training_losses,accuracy,eval_time,name,retrained,shallow_retrain
2,159783,3126.8568313121796,0.441421660532554,"[2.7863829572995504, 1.8833357254664103, 1.5916764815648397, 1.2333829661210378, 1.2198825558026631, 1.1852048556009929, 1.120068109035492, 1.1661986360947292, 1.0842804829279582, 1.0037372052669524, 0.9565254310766856, 0.9903766334056854, 0.938312170902888, 0.8579495519399643, 0.9316899836063385, 0.9670755783716838, 0.8815320779879888, 0.9111888170242309, 0.8571525007486344, 0.8070069293181101, 0.7734652847051621, 0.8670742104450861, 0.8278729130824407, 0.780481164654096, 0.7779710824290912, 0.7831863890091578, 0.898993381857872, 0.7969964514176051, 0.7551051944494247, 0.7420655419429143, 0.9084514667590459, 0.8139225741227468, 0.773993718624115, 0.8168260425329208, 0.7085773289203644, 0.7348070085048676, 0.6764930938680966, 0.78271204829216, 0.7586821228265762, 0.7288309892018636, 0.751592434446017, 0.6750301241874694, 0.68386420160532, 0.8012490530808767, 0.6914612829685212, 0.7087170898914337, 0.7112709184487661, 0.8689685275157293, 0.7314165204763412, 0.6554332474867502, 0.7188884536425273, 0.691749986509482, 0.7331949104865392, 0.6047115981578827, 0.7160232384999593, 0.76804505387942, 0.7367509851853052, 0.6733779301246007, 0.7631940990686417, 0.8506852616866429, 0.7583777800202369, 0.6851560299595197, 0.6787209232648214, 0.7381769547859828, 0.7137820571660995, 0.761982224881649, 0.602719730635484, 0.7328237185875575, 0.603595585624377, 0.6263936539491017, 0.6277473698059718, 0.6867455740769705, 0.6889909898241361, 0.7360637466112773, 0.7322107017040252, 0.6085757315158844, 0.6212041040261587, 0.5910757824778556, 0.692599180340767, 0.6521504958470662, 0.6395063440004984, 0.6681984146436055, 0.5972756976882617, 0.6847850372393925, 0.694923554857572, 0.6614237884680431, 0.7450936317443848, 0.6072267184654871, 0.7207396055261294, 0.6373648439844449, 0.5891753524541855, 0.7321944385766983, 0.6461525668700536, 0.6165437440077464, 0.6581147313117981, 0.658337218562762, 0.6656220664580663, 0.6653439338008563, 0.6765718082586925, 0.6804409225781759, 0.6454431528846423, 0.579343485335509, 0.6951613605022431, 0.606912686675787, 0.6610787481069564, 0.6830777724583944, 0.7390966375668844, 0.6487433299422264, 0.6224077249566714, 0.6456196983655293, 0.6724794248739878, 0.607787490884463, 0.5855136275291443, 0.7568041483561198, 0.6751354982455572, 0.5874301155408224, 0.5392157527307669, 0.5903893232345581, 0.6589475805560748, 0.6489391297101974, 0.5758074621359507, 0.6403064156572024, 0.6924427926540375, 0.6282901614904404, 0.6296286776661872, 0.5965317055583, 0.6311975588401159, 0.7448246459166209, 0.599591287970543, 0.6427113294601441, 0.5845403681198756, 0.5158823882540067, 0.6290664702653885, 0.6426702370246251, 0.6874397024512291, 0.5542748178044955, 0.5557866811752319, 0.6273041009902954, 0.6634594753384591, 0.6496401300032933, 0.6226636707782746, 0.579239521920681, 0.622314323981603, 0.6026661530137062, 0.6677671551704407, 0.5287169386943181, 0.6226442495981852, 0.6426689490675926, 0.6021674637993176, 0.6165590673685074, 0.5212162877122561, 0.6841010640064875, 0.6124669527014096, 0.6224379839996497, 0.5601550320784251, 0.6559340345362822, 0.5441271394491196, 0.574727031091849, 0.6341418082515399, 0.6053782612085342, 0.5979248444239299, 0.5974457673728466, 0.5810642950236797, 0.6371252536773682, 0.724603608250618, 0.5840914964675903, 0.5810624480247497, 0.5921010931332906, 0.5828878591458003, 0.6068635414044062, 0.5243326619267463, 0.615099489192168, 0.6167986705899239, 0.5556405939161777, 0.6677964602907499, 0.5609088470538457, 0.5352424760659535, 0.5384117235740026, 0.5860790948073069, 0.5273775498072306, 0.6042896509170532, 0.6437097628911336, 0.7002149730920791, 0.6324611370762189, 0.6240125924348832, 0.6446680098772049, 0.634925031165282, 0.71404201289018, 0.5632841698825359, 0.6157935832937559, 0.6094636837641398, 0.6193570643663406, 0.553946449359258, 0.6317273954550425, 0.513064602514108, 0.5625456498314937, 0.556323982278506, 0.5595038498441378, 0.5801728804906209, 0.5958088452617327, 0.5572822228074074, 0.5308699091275533, 0.5865507518251737, 0.5554377858837446, 0.5499836010237534, 0.5626750553647677, 0.6200708637634913, 0.5640304883321127, 0.5559803903102875, 0.599976601699988, 0.5760220279296239, 0.5623893787463506, 0.684026978413264, 0.5527199879288673, 0.571998093277216, 0.5905759150783221, 0.5668685634930929, 0.568370466430982, 0.62850621342659, 0.5970507010817527, 0.5764639601111412, 0.6147141471505165, 0.5564494013786316, 0.6036008472243944, 0.5639988586306572, 0.5399215961496036, 0.5625843326250712, 0.6209633454680443, 0.4910768230756124, 0.5916957810521126, 0.6422438489894072, 0.5831787914037705, 0.6610966001947721, 0.5855857819318772, 0.6461239298184712, 0.5936904574433962, 0.6216511259476344, 0.5835707505544027, 0.5546332220236461, 0.6266651796797912, 0.5948472956816355, 0.49962054193019867, 0.6102169210712115, 0.5186752003928026, 0.604398254553477, 0.5292278716961543, 0.45436846936742464, 0.6371936957041423, 0.5945963685711225, 0.6563311000665029, 0.5659939760963122, 0.4696391229828199, 0.6257341489195823, 0.4774898043523232, 0.6174829835693042, 0.5617072741190593, 0.5558801382780075, 0.5932366455594699, 0.5440420463681221, 0.5691408455371857, 0.5749198983112971, 0.5205678567290306, 0.5460064778725306, 0.5984125226736069, 0.5067665609220664, 0.5633520046869914, 0.5898658951123555, 0.4882214193542798, 0.576864872376124, 0.6545365571975708, 0.4937692274649938, 0.5761070465048154, 0.5126374614735444, 0.6668254464864731, 0.556462149322033, 0.5315141846736272, 0.4973170980811119, 0.5964744195342064, 0.584857768813769, 0.5841846212744712, 0.5487050984054804, 0.6299015210320552, 0.5068283883233865, 0.5356272488832474, 0.5583541179696719, 0.5638014937440554, 0.5562642658750216, 0.5570055827498436, 0.6063238829374313, 0.5708801488081614, 0.6653442829847336, 0.5981241494417191, 0.5102568075060845, 0.6695612808068593, 0.5534440408150355, 0.5705603281656901, 0.5930016761024793, 0.5490943099061648, 0.5290771399935087, 0.5981790820757548, 0.6700787430008253, 0.5280349383751551, 0.5434117997686069, 0.6188901749749979, 0.5840487226843833, 0.6146471997102102, 0.6377528260151545, 0.557592424377799, 0.5963478803634643, 0.5595462610324223, 0.5211188398301602, 0.5499352807799975, 0.5097078596552213, 0.5216047614812851, 0.5294765633841355, 0.6217160195112228, 0.4738178620735804, 0.5090927769740422, 0.5990135173002878, 0.5696365485588709, 0.6028724979609251, 0.5623864372571309, 0.5486926230291526, 0.4973659560084343, 0.5764256020387014, 0.552051539470752, 0.574268555889527, 0.5154903496305148, 0.5108447790145874, 0.651505068441232, 0.5340491180618604, 0.5159889185180266, 0.5311098977923393, 0.5651385828852653, 0.5369542155414819, 0.5147367586692174, 0.5526772052049637, 0.5323206896583239, 0.569272922972838, 0.5081139753262202, 0.5931923319896062, 0.5747786010305087, 0.5197839667399724, 0.4863489982982477, 0.551271602511406, 0.5397846112648647, 0.6511200457811356, 0.5667409280935923, 0.594469237079223, 0.5600651979446412, 0.5887633388241132, 0.635674553612868, 0.6071719924608866, 0.5358256354928017, 0.5736468493938446, 0.6149367238084475, 0.5307495109736919, 0.6189513400197029, 0.590407931804657, 0.535097074508667, 0.6112805940210819, 0.5723700379331906, 0.46605332468946775, 0.5109243839979172, 0.6823657820622127, 0.5229768457512061, 0.6025945449868838, 0.63089483131965, 0.5152230553328991, 0.5184413606921832, 0.5511436258753141, 0.5321224158008894, 0.5119379627207915, 0.53636704236269, 0.5254630982875824, 0.5486638863881429, 0.6116432135303815, 0.5558826183279355, 0.605277768522501, 0.5478915703793367, 0.6157472029328346, 0.4609813059369723, 0.532152451078097, 0.5624829406539599, 0.5414062845210235, 0.5699663897355397, 0.5025497019290924, 0.4743977462251981, 0.5222036321957906, 0.5442116285363833, 0.5534581775466602, 0.5340110063552856, 0.5534642428159714, 0.6463261932134629, 0.55694433649381, 0.5276352055370808, 0.5340007205804189, 0.5117623120546341, 0.525380382190148, 0.5830878704786301, 0.48236003468434013, 0.5169658750295639, 0.5991976420084636, 0.574481979260842, 0.5653997763991356, 0.6686285177866618, 0.5358526269594829, 0.5365881497661272, 0.5747086445490519, 0.6035093799233436, 0.5145743958652019, 0.46427126998702684, 0.604214821755886, 0.5297005881865819, 0.5694421495000521, 0.5949256226420403, 0.5026074004669984, 0.5903146445751191, 0.5752403728663922, 0.5395295456051826, 0.5688823531071345, 0.6266713221867879, 0.5943545599778494, 0.5689183995127678, 0.5374759351213773, 0.5783619806170464, 0.6002320513129235, 0.6010702192783356, 0.616624124844869, 0.48584549700220425, 0.5803574425478776, 0.5125318475067615, 0.5955070426066716, 0.48664479752381645, 0.5565334250529607, 0.5968610013524691, 0.5428557386000951, 0.549891306956609, 0.4969354289273421, 0.5069120426972707, 0.6404568746685981, 0.5023412150641282, 0.4371616008381049, 0.5263657063245774, 0.49425733387470244, 0.5207029700279235, 0.5408431408305963, 0.539206917087237, 0.6111573835213979, 0.5192886024713517, 0.55496087372303, 0.614157444735368, 0.5380462139844895, 0.6299122100075086, 0.5651742056012153, 0.5747135480244955, 0.637908493479093, 0.5245046198368073, 0.5190135593215625, 0.5489789821207524, 0.5747420926888783, 0.5389744266867638, 0.6222700700163841, 0.460723307232062, 0.45102774202823637, 0.5357178722818693, 0.6629656475037337, 0.5243664006392161, 0.49859406153361, 0.6151717742284138, 0.5802518720428149, 0.5516237393021584, 0.5314476132392884, 0.532328636944294, 0.530445426205794, 0.5504910930991173, 0.47366218964258827, 0.6221142177780469, 0.4742760715385278, 0.552246614297231, 0.5482487802704176, 0.5954296727975209, 0.49448504572113355, 0.5218007234235604, 0.5303614859779676, 0.500443393488725, 0.5826571737726529, 0.5126144414146742, 0.5266718690594038, 0.5507395848631859, 0.5033187535901864, 0.5278062100211779, 0.4821234146753947, 0.5888366177678108, 0.5814106370011966, 0.567578487098217, 0.6255681251486143, 0.5502182309826215, 0.5406824251015981, 0.582549778620402, 0.49867320160071055, 0.5717148448030154, 0.4897906030217806, 0.48864595194657645, 0.47195507486661276, 0.569684685766697, 0.5551062181591988, 0.45865907420714697, 0.576273168126742, 0.6240738939493895, 0.6176575084527334, 0.5867705956101418, 0.5147507697343826, 0.5879457009335359, 0.5265716219941775, 0.5091065242886543, 0.5221819916119178, 0.42896031265457474, 0.538274040321509, 0.48046733886003495, 0.512844401349624, 0.5410652508338293, 0.5667364309231441, 0.619566896557808, 0.6066267694036166, 0.49585868914922077, 0.5466075641413529, 0.5206428386271, 0.5522854502002398, 0.48305155138174694, 0.5778260697921117, 0.4974500482281049, 0.5493205671509107, 0.43939670945207276, 0.4137071842948596, 0.5015798340241114, 0.486238191028436, 0.5387731303771337, 0.5500520492593447, 0.6179218180477619, 0.528701388835907, 0.5104870793720087, 0.4848699231942495, 0.45504335314035416, 0.5228674237926801, 0.4922928089896838, 0.507727998495102, 0.5129352154831092, 0.5684450179338455, 0.5157824091613292, 0.5309929932157199, 0.5304604607323805, 0.5376750638087591, 0.553984863559405, 0.4922882174452146, 0.535311316450437, 0.5428580989440283, 0.5598276815066735, 0.46606314182281494, 0.5628513395786285, 0.4814111217856407, 0.5310018459955851, 0.5541692679127057, 0.564879500369231, 0.5894713178277016, 0.5570016759137313, 0.5557686467965444, 0.4937464808424314, 0.5574941751857598, 0.5273206904530525, 0.49934902638196943, 0.4570206935207049, 0.47672466685374576, 0.47499889756242436, 0.5134747877717019, 0.5215891296664874, 0.46933750112851463, 0.5626636619369189, 0.6067231814066569, 0.4556588160494963, 0.49344203087190786, 0.6368379021684328, 0.587989904731512, 0.526508588095506, 0.5696369762221972, 0.4847968779504299, 0.5311485548814138, 0.48584391300876933, 0.49858935723702114, 0.4669349325199922, 0.5052734936277071, 0.5447153260310491, 0.5380104914307594, 0.5647989615797997, 0.4845458835363388, 0.5557266876101494, 0.6758222182591757, 0.5993809724847475, 0.6370009084542593, 0.5164404854178428, 0.5419271046916644, 0.4797734486560027, 0.4775081609686216, 0.5314333116014799, 0.5300738727053006, 0.5535685752828916, 0.522300566236178, 0.4233296218017737, 0.5669382179776827, 0.5134731500099102, 0.4451138970752557, 0.5060100140670936, 0.5341421912113825, 0.5258375633507967, 0.5990722452600797, 0.5735914441446464, 0.5446808387835821, 0.47357550710439683, 0.5546999586125215, 0.6678981070717176, 0.5238562494516372, 0.5185898289084434, 0.595591901242733, 0.5614802653590838, 0.478751872976621, 0.5678536628683408, 0.5078030963738759, 0.4908348649740219, 0.49124670658881464, 0.6651823615034421, 0.4668458640575409, 0.4962027889986833, 0.441630590458711, 0.5298896412054698, 0.44905587993562224, 0.5638911167780558, 0.5987755800286929, 0.5865423699220021, 0.5412615860501925, 0.5895040253798167, 0.5266707340876261, 0.5537324488162995, 0.5261726637681325, 0.5104482173919678, 0.6078175038099289, 0.5757676005363465, 0.5126075387001038, 0.5175569478422404, 0.4552996670206388, 0.548114525526762, 0.5576822832226753, 0.48286087115605675, 0.5472558127095302, 0.48309448895355067, 0.49878800511360166, 0.4901120960712433, 0.5036393294731776, 0.47964733925958475, 0.5291845376292864, 0.4327904557188352, 0.4877395048737526, 0.5342173052330812, 0.5001901460190614, 0.4964713235696157, 0.5657055283586184, 0.4892734671632449, 0.4968796620766322, 0.49776972581942874, 0.5890315930048625, 0.5817792723576228, 0.4759125608950853, 0.5269262365996837, 0.5186234295368195, 0.5054796591401101, 0.5774876634279887, 0.6078861107428869, 0.4543818506101767, 0.46040764451026917, 0.49339779863754907, 0.49641327634453775, 0.6578804713984331, 0.5002231483658155, 0.4809752285480499, 0.564116201053063, 0.4523009022076925, 0.4892274682720502, 0.5265799527366956, 0.542699359357357, 0.5152990072965622, 0.49169249484936395, 0.5936018884181976, 0.48132994944850604, 0.5463050072391827, 0.6507497357825438, 0.5770687783757845, 0.5052462900678317, 0.5430447608232498, 0.5647036641836166, 0.5429995817442735, 0.6036410858233769, 0.5917160088817278, 0.5295368889967601, 0.5843954046567281, 0.43243495424588524, 0.5367640721301238, 0.5611279939611753, 0.5480484950045744, 0.4536136855681737, 0.4967024629314741, 0.5173685386776924, 0.5940108294288318, 0.44157389054695767, 0.47596626579761503, 0.6138263543446859, 0.5773496301223834, 0.4966307108600934, 0.4409789117674033, 0.5712203219532966, 0.6069214272002379, 0.4494792011876901, 0.4511150532712539, 0.47978243927160896, 0.5321112014353275, 0.5738990848263105, 0.507444312175115, 0.5359821662306785, 0.5541152060031891, 0.5383062943816185, 0.5241054306427638, 0.45769853591918946, 0.5042113840579987, 0.5334756607810657, 0.5540483380357425, 0.5895857046047847, 0.46804735412200293, 0.5628799262146155, 0.4880012976626555, 0.43266537934541704, 0.5042348614583413, 0.4951435590783755, 0.5183315493166447, 0.5169622565309206, 0.4566509927312533, 0.5531996389230093, 0.5356670806805293, 0.4558338822176059, 0.5203969068825245, 0.5332413437465827, 0.5818144753575325, 0.5121742742757003, 0.4665430553257465, 0.5175018146634102, 0.469375449915727, 0.5691952059666315, 0.5550834241012732, 0.5127436601867278, 0.4968481580416361, 0.43908626263340317, 0.5560774713754654, 0.610304277141889, 0.5831829590102037, 0.5920131092270216, 0.6429388910531998, 0.49407466103633246, 0.4846710463364919, 0.45920139402151106, 0.5957198140521844, 0.5262513160705566, 0.5430450757344564, 0.5145602469642957, 0.6026863803466161, 0.46233327289422355, 0.47188024818897245, 0.4882272412379583, 0.4433865934610367, 0.6095708976189296, 0.5709406087795893, 0.5536750768621762, 0.49461285745104155, 0.5149735713998477, 0.5278110563755035, 0.520580401023229, 0.5012435011565686, 0.49043882116675375, 0.4525297276675701, 0.4670937355607748, 0.5420112449675798, 0.45367986808220545, 0.44837244525551795, 0.6139523312449455, 0.5279782970746358, 0.4927542860309283, 0.5201106771826745, 0.4632468740145365, 0.5105053678154945, 0.4390094811717669, 0.579695300757885, 0.4990777730941772, 0.5205496199429035, 0.4985769766072432, 0.5293421400090058, 0.513027829863131, 0.537668499102195, 0.5231165780375401, 0.5890563850601515, 0.538771866261959, 0.5760640367865563, 0.4607833996415138, 0.5368760610620181, 0.5299509694178899, 0.5225083728631338, 0.5974852939446768, 0.5041858705381552, 0.5119537426779668, 0.5299774751067161, 0.5264139500757058, 0.43332225854198136, 0.5645305968821048, 0.6055928404132526, 0.5398621241251628, 0.4740971808632215, 0.5632556736469269, 0.4677336759865284, 0.5388872809708118, 0.5862328037619591, 0.48768893430630367, 0.5016845807433128, 0.4598939130703608, 0.5048989868412416, 0.4657150803754727, 0.5103972747921943, 0.45906888097524645, 0.5524102042118708, 0.6046980887651443, 0.49723141516248387, 0.6088667335609595, 0.4797282507022222, 0.4747238039970398, 0.5385850325226784, 0.4703516162931919, 0.5684715072313945, 0.4407454922795296, 0.5576831387976805, 0.4578149418036143, 0.42266234730680785, 0.6295886727670829, 0.49585790783166883, 0.4940008262793223, 0.5465582015613715, 0.45978958954413734, 0.4175002992153168, 0.48254682769378027, 0.4981732130050659, 0.5605132053295772, 0.5728590925534566, 0.516550342241923, 0.54590504343311, 0.49873232170939447, 0.5678210437297821, 0.46070713791996243, 0.49588679845134415, 0.42640142093102135, 0.5901702389121055, 0.5091636642813683, 0.46870489915211994, 0.4575317035118739, 0.5027419596910476, 0.4673265578846137, 0.46169042711456615, 0.606693742175897, 0.40549185648560526, 0.5483630667130153, 0.5385634526610374, 0.5361395108203093, 0.597448446849982, 0.5168701606492202, 0.5316805069645246, 0.5263888234893481, 0.532349593192339, 0.5532579720020294, 0.5747288758556048, 0.49620046131312845, 0.4644937328994274, 0.5410790458321572, 0.4536426494518916, 0.4731784279147784, 0.4914831191301346, 0.4373529518644015, 0.4925902058680852, 0.5418182109793027, 0.508372872074445, 0.5196168810129166, 0.6183808495601019, 0.762334144115448, 0.551414838929971, 0.616345242659251, 0.5279036194086075, 0.42897427876790367, 0.5224166018267472, 0.5835363407929738, 0.4938812037309011, 0.5062469487388929, 0.43002184505263963, 0.4433578905959924, 0.5477635870377223, 0.5855431869626045, 0.5195321480433146, 0.44097418983777364, 0.529166363676389, 0.5643400381008784, 0.4646212488412857, 0.5226496458053589, 0.47988788882891337, 0.56371491899093, 0.5318482011556626, 0.48235201512773834, 0.5316293495396773, 0.4789828439553579, 0.5331281607349714, 0.47813961108525593, 0.5200459481527407, 0.4325817416111628, 0.4708104819059372, 0.5463254563510418, 0.495317484686772, 0.5446507955590884, 0.4670604248841604, 0.42806989724437394, 0.5743493137260278, 0.5880341370900471, 0.4644166685640812, 0.47197865520914395, 0.5588358297944069, 0.5134666229287783, 0.5137244813144207, 0.5297024627526601, 0.5245077788829804, 0.4794209743539492, 0.4684968282779058, 0.45162264866133534, 0.4840832188725471, 0.5171629523237546, 0.5779945214589437, 0.569405097514391, 0.47244730045398076, 0.6098518153031667, 0.48524309545755384, 0.6493172730008762, 0.5898331815997759, 0.6090135092536608, 0.5595477869113287, 0.4874836136897405, 0.49224668691555656, 0.4638448428362608, 0.534070706864198, 0.5023967077334722, 0.5711285134156545, 0.46017031123240787, 0.43676829611261686, 0.5118353212873141, 0.4982310066620509, 0.4273838544885317, 0.4263488312562307, 0.533084949851036, 0.5444388379653294, 0.5075762651860714, 0.5501057242353757, 0.4826011245449384, 0.46694067468245826, 0.46400260080893835, 0.5320014009873072, 0.5068184624115626, 0.5242636943856875, 0.4229775195320447, 0.4542168586204449, 0.506574255724748, 0.6156628906726838, 0.4662565489610036, 0.5188933928807576, 0.39878583401441575, 0.40644262805581094, 0.44484458143512406, 0.4807228910426299, 0.4363988886276881, 0.4707399735848109, 0.4772716616590818, 0.5079945256312688, 0.608922582368056, 0.5837685237328212, 0.44663900236288706, 0.5129282827178637, 0.4562996552636226, 0.47647049749890963, 0.4609695147102078, 0.5017763054619233, 0.5015949363509814, 0.43852623204390206, 0.5450768455862999, 0.539303723225991, 0.5017922192811965, 0.5286622879405817, 0.4916411191225052, 0.5954050339758397, 0.46687642534573875, 0.5505020101865132, 0.5062404185533523, 0.5175125282878678, 0.48182987806697686, 0.5053182795643807, 0.4421984306226174, 0.4804292773207029, 0.6397889470060666, 0.5162563237051169, 0.4921012460564574, 0.547229798634847, 0.4791761194666227, 0.5395217567682267, 0.5091102889428536, 0.6317709932724634, 0.4750884207586447, 0.6009264995654424, 0.5236650871733824, 0.4645955776174863, 0.5251223792632421, 0.5421970104177792, 0.47369907846053444, 0.47673837194840113, 0.48966657829781374, 0.47212021201848986, 0.5608196134368578, 0.5764927258094151, 0.48681508253018063, 0.5040554302434127, 0.5015558481216431, 0.4338278238972028, 0.5068440486987432, 0.5484925404191017, 0.46050641958912214, 0.5408587319155534, 0.4756736616293589, 0.4826242153843244, 0.5452719233930111, 0.42867824882268907, 0.48168342088659605, 0.4780221000313759, 0.5380452121297519, 0.5238115224987269, 0.5301089644432068, 0.570445339133342, 0.6076992814739545, 0.4887521803379059, 0.49823002343376477, 0.5497741277019182, 0.5019164174795151, 0.5798087204496066, 0.470702563226223, 0.4713624259456992, 0.5272871700425943, 0.4700696994860967, 0.5120035529136657, 0.4569422622521718, 0.5023356311023235, 0.5849121709664663, 0.4796072473128637, 0.5374549217522144, 0.5794257918993632, 0.4911327797919512, 0.529453906416893, 0.5122723527252674, 0.5364171954492728, 0.45089655816555024, 0.49116007536649703, 0.5151820679505666, 0.43417328769961994, 0.5844916341205438, 0.4629810959100723, 0.4976094057162603, 0.6102863778670629, 0.48077797864874205, 0.4539341623584429, 0.512555139263471, 0.5571903191506863, 0.46509307622909546, 0.4820826177795728, 0.5380058745543163, 0.5162130856265624, 0.46154775073130927, 0.500020815928777, 0.5230470299720764, 0.5906354337930679, 0.45351531977454823, 0.43278892065087954, 0.48209960808356606, 0.5289796891932687, 0.441421660532554]",0.9415667030170847,57.19968271255493,alexnet,True,True
